record_id,timestamp,source_type,language,country,region,municipality,locality,place_name,location_id,location_precision,location_confidence,claimed_location,ground_truth_location,actor_mentioned,observed_actor,event_id,event_name,information_type,military_signal_type,text,relevance_label,reliability_label,claim_strength,certainty_level,is_duplicate,is_rumor,is_disinformation,is_civilian_related,is_military_related,media_claimed,media_verified,possible_misidentification,misleading_type,ground_truth_status,same_event_cluster,analyst_question
REC-063264,2026-09-17T18:05:00+02:00,ערוץ חדשות בינלאומי,סרבית בתרגום לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,צפון מיטרוביצה,ציר גישה 34,LOC-054,road_segment,גבוהה,"צפון מיטרוביצה, ציר גישה 34","צפון מיטרוביצה, ציר גישה 34",ממשלת סרביה,,EVT-022,פינוי אזרחים מוגבל מאזור חיכוך,כלכלי/חברתי,,תושבים מתלוננים שהמצב הביטחוני פוגע בשגרה יותר מהאירוע עצמו.,3,likely,בינונית,בינונית,false,false,false,true,false,true,false,false,,נכון,EVT-022-CL-01,האם יש שינוי בנוכחות KFOR?
REC-099311,2026-09-17T18:05:00+02:00,פייסבוק,סרבית בתרגום לעברית,קוסובו,צפון קוסובו,זובין פוטוק,כפר 62,תחנת דלק 62,LOC-082,facility,נמוכה,"זובין פוטוק, תחנת דלק 62","זובין פוטוק, תחנת דלק 62",צבא סרביה,צבא סרביה,EVT-019,הצהרת נאט״ו/איחוד אירופי להרגעת הצדדים,דיווח פיצוץ,דיווח פיצוץ,בקבוצות המקומיות מדברים על עוד הפגנה הערב ליד תחנת דלק 62. האווירה מתוחה. אין תיעוד חזותי שמאפשר לאמת את הפרטים.,3,unverified,חלשה,נמוכה,false,true,false,true,true,false,false,false,,נכון חלקית,EVT-019-CL-11,האם יש שינוי בנוכחות KFOR?
REC-057481,2026-09-17T18:06:00+02:00,פייסבוק,אנגלית בתרגום לעברית,קוסובו,צפון קוסובו,זובין פוטוק,כפר 113,כיכר מרכזית 113,LOC-133,public_square,בינונית,"זובין פוטוק, כיכר מרכזית 113","זובין פוטוק, כיכר מרכזית 113",KFOR,KFOR,EVT-021,סרטון ישן מופץ כאירוע חדש,פינוי/חילוץ,פינוי/חילוץ,"תמונה של שיירה מוצגת ככוח סרבי, אך משתמשים אחרים טוענים שמדובר ב־KFOR או במשטרה.",2,unverified,חלשה,נמוכה,false,true,true,false,true,false,false,true,זיהוי שגוי של כוח,נכון,EVT-021-CL-11,האם הטענה על הסלמה מגובה במקור אמין?
REC-010719,2026-09-17T18:07:00+02:00,ערוץ חדשות בינלאומי,עברית,קוסובו,צפון קוסובו,זובין פוטוק,כפר 74,תחנת דלק 74,LOC-094,facility,בינונית,"זובין פוטוק, תחנת דלק 74","זובין פוטוק, תחנת דלק 74",ממשלת סרביה,,EVT-020,מעצר חשודים והחרמת ציוד,רשתות חברתיות,,ראיתי כמה רכבים עם אורות כחולים בדרך לתחנת דלק 74. לא ברור אם זה משטרה או אמבולנס.,3,unverified,בינונית,נמוכה,false,false,false,true,false,false,false,false,,נכון,EVT-020-CL-10,האם יש ניסיון להטעות לגבי מיקום או זהות הכוח?
REC-017568,2026-09-17T18:08:00+02:00,קבוצת וואטסאפ,עברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,תחנת דלק 121,LOC-141,facility,בינונית,"זבצ׳אן, תחנת דלק 121","זבצ׳אן, תחנת דלק 121",תושבים מקומיים,,EVT-022,פינוי אזרחים מוגבל מאזור חיכוך,כלכלי/חברתי,,יש דיווחים על הפסקת חשמל קצרה באזור תחנת דלק 121. לא ברור אם מדובר בתקלה רגילה.,3,propaganda/disinformation,חלשה,נמוכה,false,false,false,true,false,false,false,false,פרשנות מוטה,שגוי,EVT-022-CL-03,האם נדרשת הצלבה עם מקורות נוספים?
REC-076464,2026-09-17T18:08:00+02:00,בלוג פוליטי,אלבנית בתרגום לעברית,קוסובו,צפון קוסובו,זובין פוטוק,זובין פוטוק,בית ספר 120,LOC-140,facility,גבוהה,"זובין פוטוק, בית ספר 120","זובין פוטוק, בית ספר 120",משטרת קוסובו,משטרת קוסובו,EVT-021,סרטון ישן מופץ כאירוע חדש,דיווח ירי,דיווח ירי,"סרטון שמופץ ברשת מוצג כאילו צולם באזור בית ספר 120, אך יש טענות שהוא ישן ואינו קשור לאירועים הנוכחיים. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה.",2,unverified,בינונית,נמוכה,false,true,true,false,true,false,false,false,שמועת פאניקה,שגוי,EVT-021-CL-07,האם יש ניסיון להטעות לגבי מיקום או זהות הכוח?
REC-085881,2026-09-17T18:09:00+02:00,שמועה מקומית,אנגלית בתרגום לעברית,קוסובו,מרכז קוסובו,פרישטינה,פרישטינה,מטה ממשלת קוסובו,LOC-014,facility,גבוהה,"פרישטינה, מטה ממשלת קוסובו","פרישטינה, מטה ממשלת קוסובו",מנהיגים מקומיים סרבים,,EVT-019,הצהרת נאט״ו/איחוד אירופי להרגעת הצדדים,מדיני/דיפלומטי,,נציגים בינלאומיים קוראים להפחתת מתיחות ולחזרה לדיאלוג. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה.,1,likely,בינונית,בינונית,false,false,false,false,false,false,false,false,,נכון חלקית,EVT-019-CL-02,האם יש שינוי בנוכחות KFOR?
REC-028887,2026-09-17T18:10:00+02:00,הודעת דובר,אנגלית בתרגום לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,צפון מיטרוביצה,בית חולים אזורי,LOC-018,facility,בינונית,"צפון מיטרוביצה, בית חולים אזורי","צפון מיטרוביצה, בית חולים אזורי",עיתונאים מקומיים,,EVT-022,פינוי אזרחים מוגבל מאזור חיכוך,כלכלי/חברתי,,קבוצת הורים מקומית מדווחת על ביטול לימודים זמני בבית ספר סמוך.,4,unverified,חלשה,נמוכה,false,false,false,true,false,true,false,false,,לא ידוע,EVT-022-CL-02,האם יש שינוי בנוכחות KFOR?
REC-062360,2026-09-17T18:11:00+02:00,שמועה מקומית,עברית,קוסובו,צפון קוסובו,זבצ׳אן,זבצ׳אן,מרכז בריאות 51,LOC-071,facility,בינונית,"זבצ׳אן, מרכז בריאות 51","זבצ׳אן, מרכז בריאות 51",EULEX,,EVT-022,פינוי אזרחים מוגבל מאזור חיכוך,רפואי/חירום,,"הופצו שמועות על מספר גבוה של נפגעים, אך בית החולים אישר רק מספר מצומצם.",4,disputed,בינונית,נמוכה,false,false,false,true,false,false,false,false,,נכון חלקית,EVT-022-CL-02,האם נדרשת הצלבה עם מקורות נוספים?
REC-093423,2026-09-17T18:12:00+02:00,בלוג פוליטי,עברית,קוסובו,צפון קוסובו,זבצ׳אן,כפר 21,מרכז בריאות 21,LOC-041,facility,בינונית,"זבצ׳אן, מרכז בריאות 21","זבצ׳אן, מרכז בריאות 21",צבא סרביה,צבא סרביה,EVT-021,סרטון ישן מופץ כאירוע חדש,מחסום/חסימה,מחסום/חסימה,בקבוצות המקומיות מדברים על עוד הפגנה הערב ליד מרכז בריאות 21. האווירה מתוחה.,2,propaganda/disinformation,בינונית,נמוכה,false,true,false,true,true,false,false,true,רעש שנראה צבאי,שגוי,EVT-021-CL-01,האם הטענה על הסלמה מגובה במקור אמין?
REC-035249,2026-09-17T18:14:00+02:00,פייסבוק,תרגום מכונה לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,צפון מיטרוביצה,אזור תעשייה קטן 19,LOC-039,neighborhood,בינונית,"צפון מיטרוביצה, אזור תעשייה קטן 19","צפון מיטרוביצה, אזור תעשייה קטן 19",מנהיגים מקומיים סרבים,מנהיגים מקומיים סרבים,EVT-021,סרטון ישן מופץ כאירוע חדש,כוננות בצד הסרבי,כוננות בצד הסרבי,מקור מפלגתי טוען שהאירוע הוא מתקפה מתוכננת מראש. אין ראיות עצמאיות שמאשרות את הטענה.,3,unverified,חלשה,נמוכה,false,true,true,false,true,true,false,false,תוכן מפוברק,נכון,EVT-021-CL-08,האם מחאה אזרחית הופכת לעימות חמוש?
REC-083700,2026-09-17T18:15:00+02:00,טלגרם,אלבנית בתרגום לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,צפון מיטרוביצה,כפר סמוך 90,LOC-110,village,נמוכה,"צפון מיטרוביצה, כפר סמוך 90","צפון מיטרוביצה, כפר סמוך 90",KSF,,EVT-022,פינוי אזרחים מוגבל מאזור חיכוך,רפואי/חירום,,בית החולים האזורי קיבל מספר פצועים קל מאירועי דחיפות והפרות סדר.,3,disputed,חזקה,נמוכה,false,false,false,true,false,true,false,false,,לא ידוע,EVT-022-CL-07,האם יש שינוי בנוכחות KFOR?
REC-063234,2026-09-17T18:16:00+02:00,טלגרם,עברית,קוסובו,צפון קוסובו,זובין פוטוק,כפר 128,בית ספר 128,LOC-148,facility,נמוכה,"זובין פוטוק, בית ספר 128","זובין פוטוק, בית ספר 128",עיתונאים מקומיים,,EVT-018,דיווחים על מחסור בדלק ומזון,תחבורה/לוגיסטיקה אזרחית,,נהגים מתבקשים לא להסתמך על דיווחי רשת לא מאומתים לגבי סגירת כבישים.,2,unverified,בינונית,נמוכה,false,false,false,true,false,false,false,false,,לא ידוע,EVT-018-CL-09,האם יש ניסיון להטעות לגבי מיקום או זהות הכוח?
REC-058021,2026-09-17T18:20:00+02:00,טיקטוק,אנגלית בתרגום לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,צפון מיטרוביצה,תחנת דלק 93,LOC-113,facility,בינונית,"צפון מיטרוביצה, תחנת דלק 93","צפון מיטרוביצה, תחנת דלק 93",תושבים מקומיים,תושבים מקומיים,EVT-020,מעצר חשודים והחרמת ציוד,נוכחות KFOR,נוכחות KFOR,חשבון מקומי מדווח שתושבים מקומיים הגבירו סיורים באזור תחנת דלק 93. תושבים מתבקשים להימנע מהגעה למוקדי חיכוך.,4,unverified,בינונית,נמוכה,false,true,false,false,true,false,false,false,,שגוי,EVT-020-CL-10,האם הדיווח מצביע על פעילות משטרתית?
REC-075576,2026-09-17T18:20:00+02:00,ערוץ חדשות בינלאומי,סרבית בתרגום לעברית,קוסובו,צפון קוסובו,לפוסאביץ׳,לפוסאביץ׳,צומת מקומי 20,LOC-040,junction,גבוהה,"לפוסאביץ׳, צומת מקומי 20","לפוסאביץ׳, צומת מקומי 20",ממשלת קוסובו,,EVT-018,דיווחים על מחסור בדלק ומזון,פינוי/חילוץ,,מספר משפחות עזבו זמנית את האזור ליד צומת מקומי 20 ועברו לקרובי משפחה.,2,false,בינונית,נמוכה,false,false,false,true,false,false,false,true,זיהוי שגוי של כוח,שגוי,EVT-018-CL-11,האם מחאה אזרחית הופכת לעימות חמוש?
REC-041546,2026-09-17T18:21:00+02:00,קבוצת וואטסאפ,עברית,קוסובו,צפון קוסובו,זבצ׳אן,כפר 44,נקודת בידוק כללית 44,LOC-064,checkpoint_area,גבוהה,"זבצ׳אן, נקודת בידוק כללית 44","זבצ׳אן, נקודת בידוק כללית 44",מנהיגים מקומיים סרבים,,EVT-021,סרטון ישן מופץ כאירוע חדש,רשתות חברתיות,,בקבוצות המקומיות מדברים על עוד הפגנה הערב ליד נקודת בידוק כללית 44. האווירה מתוחה.,2,likely,חזקה,בינונית,true,true,false,true,false,true,false,false,,שגוי,EVT-021-CL-08,האם נדרשת הצלבה עם מקורות נוספים?
REC-060547,2026-09-17T18:21:00+02:00,שמועה מקומית,תרגום מכונה לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,כפר 102,ציר גישה 102,LOC-122,road_segment,בינונית,"צפון מיטרוביצה, ציר גישה 102","צפון מיטרוביצה, ציר גישה 102",גורמים לא מזוהים,גורמים לא מזוהים,EVT-009,שמועה על רשימת מעצרים נוספת,נוכחות KFOR,נוכחות KFOR,"תמונה של שיירה מוצגת ככוח סרבי, אך משתמשים אחרים טוענים שמדובר ב־KFOR או במשטרה.",3,propaganda/disinformation,בינונית,נמוכה,false,false,true,false,true,false,false,false,זמן שגוי,שגוי,EVT-009-CL-08,האם מדובר באירוע אמיתי או רעש?
REC-028209,2026-09-17T18:22:00+02:00,קבוצת וואטסאפ,סרבית בתרגום לעברית,קוסובו,צפון קוסובו,צפון מיטרוביצה,צפון מיטרוביצה,תחנת משטרה אזורית,LOC-009,facility,נמוכה,"צפון מיטרוביצה, תחנת משטרה אזורית","צפון מיטרוביצה, תחנת משטרה אזורית",ממשלת קוסובו,,EVT-019,הצהרת נאט״ו/איחוד אירופי להרגעת הצדדים,רשתות חברתיות,,בקבוצות המקומיות מדברים על עוד הפגנה הערב ליד תחנת משטרה אזורית. האווירה מתוחה. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם.,2,disputed,חלשה,נמוכה,false,true,false,true,false,false,false,false,,נכון,EVT-019-CL-08,האם נדרשת הצלבה עם מקורות נוספים?
