event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_id,location_id,event_summary,collection_family,observation_id,mission_id,object_class,estimated_object_count,movement_status,movement_direction,geolocation_confidence,identification_confidence
REC-V2-012556,2026-09-17T01:16:59.345918Z,X,Unrated,unverified,Medium,ENT-KFOR-KTRBN,LOC-V2-012,"הודעה פומבית מתייחסת לגדוד העתודה הטקטית של KFOR ולשינוי היערכות in the area מחנה בונדסטיל - אזור כללי, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012557,2026-09-16T15:23:05.912481Z,Facebook,Unrated,unverified,High,ENT-KFOR-AVIATION,LOC-V2-009,דיווח ממקור גלוי מתאר פעילות של כוח התעופה של KFOR in the area גישות צפוניות לNorth Mitrovica במסגרת 'בלימת ההתקדמות הסרבית מול קווי החסימה'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012558,2026-09-15T11:16:14.842820Z,X,Unrated,unverified,Medium,ENT-KFOR-KTRBN,LOC-V2-002,תושבים דיווחו על נוכחות גדוד העתודה הטקטית של KFOR במרחב ציר יאריניה–לפוסאביץ'. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012559,2026-09-15T19:25:12.943814Z,Local news,Unrated,false,Low,ENT-SAF-3BRIGADE,LOC-V2-005,פרסום פומבי מצביע על נוכחות אפשרית של החטיבה השלישית של צבא סרביה במרחב מרחב גזיבודה הצפוני; אין אימות עצמאי להיקף הכוח.,public_source,,,,,,,,
REC-V2-012560,2026-09-16T18:40:22.068564Z,Local rumor,Unrated,unverified,Low,ENT-KOSOVO-MOI,LOC-V2-008,תושבים דיווחו על נוכחות משרד הפנים של קוסובו במרחב גישות צפוניות לזבצ'אן. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012561,2026-09-16T14:53:55.849127Z,Facebook,Unrated,unverified,Low,ENT-KOSOVO-POLICE,LOC-V2-008,"הודעה פומבית מתייחסת למשטרת קוסובו ולשינוי היערכות in the area גישות צפוניות לזבצ'אן, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012562,2026-09-15T07:03:43.658219Z,Local rumor,Unrated,likely,High,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-008,תושבים דיווחו על נוכחות יחידה מיוחדת של משטרת קוסובו במרחב גישות צפוניות לזבצ'אן. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012563,2026-09-15T00:34:48.702768Z,X,Unrated,disputed,Low,ENT-LOCAL-JOURNALISTS,LOC-V2-015,מספר פרסומים מצביעים על תנועה של עיתונאים מקומיים ליד מרחב מעבר מרדארה; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012564,2026-09-15T20:21:12.022749Z,WhatsApp group,Unrated,likely,Medium,ENT-SAF-210-ENG,LOC-V2-010,פרסום פומבי מצביע על נוכחות אפשרית של גדוד ההנדסה ה-210 במרחב מרחב גשר איבר; אין אימות עצמאי להיקף הכוח.,public_source,,,,,,,,
REC-V2-012565,2026-09-14T20:26:48.521150Z,TikTok,Unrated,likely,Medium,ENT-SERBIA-GOV,LOC-V2-014,פרסום פומבי מצביע על נוכחות אפשרית של ממשלת סרביה במרחב מרחב שדה התעופה Pristina; אין אימות עצמאי להיקף הכוח.,public_source,,,,,,,,
REC-V2-012566,2026-09-17T06:25:44.297921Z,TikTok,Unrated,false,Low,ENT-KFOR-AVIATION,LOC-V2-007,מספר פרסומים מצביעים על תנועה של כוח התעופה של KFOR ליד קו חסימה מערבי לZubin Potok; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012567,2026-09-16T02:00:24.660288Z,Local news,Unrated,likely,Low,ENT-KOSOVO-GOV,LOC-V2-010,"הודעה פומבית מתייחסת לממשלת קוסובו ולשינוי היערכות in the area מרחב גשר איבר, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012568,2026-09-14T13:01:51.489735Z,X,Unrated,disputed,High,ENT-LOCAL-JOURNALISTS,LOC-V2-014,תושבים דיווחו על נוכחות עיתונאים מקומיים במרחב מרחב שדה התעופה Pristina. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012569,2026-09-16T08:39:45.214470Z,Spokesperson statement,Unrated,likely,Low,ENT-NATO-RESERVE,LOC-V2-006,מספר פרסומים מצביעים על תנועה של כוח עתודה אזורי של נאטו ליד קו חסימה צפוני ללפוסאביץ'; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012570,2026-09-14T19:37:14.248516Z,X,Unrated,disputed,Low,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-002,תושבים דיווחו על נוכחות יחידה מיוחדת של משטרת קוסובו במרחב ציר יאריניה–לפוסאביץ'. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012571,2026-09-15T18:13:57.176584Z,WhatsApp group,Unrated,disputed,High,ENT-LOCAL-RESIDENTS,LOC-V2-005,מספר פרסומים מצביעים על תנועה של תושבים מקומיים ליד מרחב גזיבודה הצפוני; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012572,2026-09-16T11:46:50.633824Z,TikTok,Unrated,confirmed,Medium,ENT-KFOR,LOC-V2-008,"הודעה פומבית מתייחסת לKFOR ולשינוי היערכות in the area גישות צפוניות לזבצ'אן, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012573,2026-09-17T11:32:58.578681Z,Local rumor,Unrated,confirmed,Medium,ENT-SAF-28-MECH,LOC-V2-004,"תיעוד ברשתות מציג כלי רכב שיוחסו להגדוד הממוכן ה-28 סמוך לציר ברניאק–Zubin Potok, אך מועד הצילום אינו ודאי.",public_source,,,,,,,,
REC-V2-012574,2026-09-14T18:34:47.387170Z,Political blog,Unrated,unverified,Medium,ENT-KFOR-KTRBN,LOC-V2-014,דיווח ממקור גלוי מתאר פעילות של גדוד העתודה הטקטית של KFOR in the area מרחב שדה התעופה Pristina במסגרת 'אינדיקציות פומביות למעבר צבא סרביה לכוננות מבצעית'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012575,2026-09-14T07:48:53.894174Z,Political blog,Unrated,unverified,High,ENT-KFOR-AVIATION,LOC-V2-013,דיווח ממקור גלוי מתאר פעילות של כוח התעופה של KFOR in the area ציר תגבור פרישטינה–מיטרוביצה במסגרת 'אינדיקציות פומביות למעבר צבא סרביה לכוננות מבצעית'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012576,2026-09-15T23:33:26.388433Z,Political blog,Unrated,false,High,ENT-EULEX,LOC-V2-005,תושבים דיווחו על נוכחות EULEX במרחב מרחב גזיבודה הצפוני. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012577,2026-09-15T17:00:41.182044Z,Local news,Unrated,unverified,Medium,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-007,דיווח ממקור גלוי מתאר פעילות של יחידה מיוחדת של משטרת קוסובו in the area קו חסימה מערבי לZubin Potok במסגרת 'מעבר KFOR לתמיכה פעילה בכוחות קוסובו בתרחיש'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012578,2026-09-16T20:39:45.671547Z,Facebook,Unrated,disputed,Medium,ENT-KOSOVO-GOV,LOC-V2-014,תושבים דיווחו על נוכחות ממשלת קוסובו במרחב מרחב שדה התעופה Pristina. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012579,2026-09-16T16:45:48.356998Z,International news channel,Unrated,unverified,Medium,ENT-AMBULANCES,LOC-V2-012,מספר פרסומים מצביעים על תנועה של אמבולנסים ליד מחנה בונדסטיל - אזור כללי; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012580,2026-09-16T01:06:09.074893Z,TikTok,Unrated,disputed,Medium,ENT-EULEX,LOC-V2-001,דיווח ממקור גלוי מתאר פעילות של EULEX in the area מרחב מעבר יאריניה במסגרת 'התגברות סיורי אוויר ותצפית של נאטו'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012581,2026-09-16T17:12:10.969677Z,International news channel,Unrated,unverified,Low,ENT-SAF-22-INF,LOC-V2-007,"פרסום פומבי מצביע על נוכחות אפשרית של גדוד החי""ר ה-22 במרחב קו חסימה מערבי לZubin Potok; אין אימות עצמאי להיקף הכוח.",public_source,,,,,,,,
REC-V2-012582,2026-09-15T21:00:29.101028Z,Spokesperson statement,Unrated,likely,Medium,ENT-KSF,LOC-V2-015,מספר פרסומים מצביעים על תנועה של KSF ליד מרחב מעבר מרדארה; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012583,2026-09-14T21:56:55.542822Z,Telegram,Unrated,unverified,Low,ENT-KOSOVO-POLICE,LOC-V2-008,מספר פרסומים מצביעים על תנועה של משטרת קוסובו ליד גישות צפוניות לזבצ'אן; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012584,2026-09-16T07:59:50.041812Z,X,Unrated,disputed,High,ENT-KSF,LOC-V2-011,מספר פרסומים מצביעים על תנועה של KSF ליד מחנה נובו סלו - אזור כללי; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012585,2026-09-17T02:29:28.597510Z,Spokesperson statement,Unrated,likely,High,ENT-KFOR,LOC-V2-004,דיווח ממקור גלוי מתאר פעילות של KFOR in the area ציר ברניאק–Zubin Potok במסגרת 'התבססות בכיסי שליטה מוגבלים והתגברות דיסאינפורמציה'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012586,2026-09-15T23:21:30.154641Z,Political blog,Unrated,likely,High,ENT-KOSOVO-POLICE,LOC-V2-009,מספר פרסומים מצביעים על תנועה של משטרת קוסובו ליד גישות צפוניות לNorth Mitrovica; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012587,2026-09-17T08:34:09.929550Z,X,Unrated,likely,High,ENT-KOSOVO-MOI,LOC-V2-012,תושבים דיווחו על נוכחות משרד הפנים של קוסובו במרחב מחנה בונדסטיל - אזור כללי. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012588,2026-09-15T18:55:15.279836Z,Political blog,Unrated,unverified,Low,ENT-KOSOVO-MOI,LOC-V2-012,מספר פרסומים מצביעים על תנועה של משרד הפנים של קוסובו ליד מחנה בונדסטיל - אזור כללי; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012589,2026-09-16T16:54:44.118985Z,Facebook,Unrated,unverified,Low,ENT-KFOR-AVIATION,LOC-V2-006,"הודעה פומבית מתייחסת לכוח התעופה של KFOR ולשינוי היערכות in the area קו חסימה צפוני ללפוסאביץ', ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012590,2026-09-15T08:21:42.985775Z,X,Unrated,false,Low,ENT-KSF,LOC-V2-010,מספר פרסומים מצביעים על תנועה של KSF ליד מרחב גשר איבר; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012591,2026-09-14T21:54:14.953333Z,Local news,Unrated,confirmed,Low,ENT-KFOR-MSU,LOC-V2-002,דיווח ממקור גלוי מתאר פעילות של היחידה הרב-לאומית המיוחדת של KFOR in the area ציר יאריניה–לפוסאביץ' במסגרת 'כניסת כוחות סרביים בצgunfire יאריניה וברניאק'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012592,2026-09-15T04:20:01.120310Z,Local news,Unrated,likely,Medium,ENT-NATO-RESERVE,LOC-V2-008,מספר פרסומים מצביעים על תנועה של כוח עתודה אזורי של נאטו ליד גישות צפוניות לזבצ'אן; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012593,2026-09-14T13:09:09.434739Z,International news channel,Unrated,confirmed,Low,ENT-SAF-2BRIGADE,LOC-V2-013,מקור גלוי טוען כי החטיבה השנייה של צבא סרביה קשור להתפתחות 'אינדיקציות פומביות למעבר צבא סרביה לכוננות מבצעית' in the area ציר תגבור פרישטינה–מיטרוביצה; הפרטים חלקיים.,public_source,,,,,,,,
REC-V2-012594,2026-09-15T02:54:38.573930Z,Local rumor,Unrated,disputed,Low,ENT-EULEX,LOC-V2-009,תושבים דיווחו על נוכחות EULEX במרחב גישות צפוניות לNorth Mitrovica. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012595,2026-09-17T02:05:15.779918Z,Local rumor,Unrated,confirmed,Medium,ENT-KOSOVO-GOV,LOC-V2-006,מספר פרסומים מצביעים על תנועה של ממשלת קוסובו ליד קו חסימה צפוני ללפוסאביץ'; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012596,2026-09-15T03:27:43.946402Z,Political blog,Unrated,unverified,High,ENT-KFOR-AVIATION,LOC-V2-011,דיווח ממקור גלוי מתאר פעילות של כוח התעופה של KFOR in the area מחנה נובו סלו - אזור כללי במסגרת 'התבססות סרבית בשטחי מפתח רדודים בצפון'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012597,2026-09-15T04:29:34.581328Z,Telegram,Unrated,unverified,Low,ENT-AMBULANCES,LOC-V2-010,מספר פרסומים מצביעים על תנועה של אמבולנסים ליד מרחב גשר איבר; קיימת אי-ודאות לגבי הכמות והיעד.,public_source,,,,,,,,
REC-V2-012598,2026-09-16T23:18:48.118829Z,Local news,Unrated,unverified,Medium,ENT-EULEX,LOC-V2-005,תושבים דיווחו על נוכחות EULEX במרחב מרחב גזיבודה הצפוני. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012599,2026-09-17T06:41:43.637208Z,X,Unrated,unverified,Medium,ENT-AMBULANCES,LOC-V2-007,דיווח ממקור גלוי מתאר פעילות של אמבולנסים in the area קו חסימה מערבי לZubin Potok במסגרת 'קיפאון מבצעי והסדר מניעת חיכוך זמני'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012600,2026-09-16T09:56:39.002213Z,International news channel,Unrated,disputed,Low,ENT-KFOR-AVIATION,LOC-V2-010,תושבים דיווחו על נוכחות כוח התעופה של KFOR במרחב מרחב גשר איבר. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
REC-V2-012601,2026-09-17T04:55:25.911469Z,Local rumor,Unrated,confirmed,Medium,ENT-KFOR-RCE,LOC-V2-004,"הודעה פומבית מתייחסת לKFOR פיקוד אזורי מזרח ולשינוי היערכות in the area ציר ברניאק–Zubin Potok, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012602,2026-09-15T19:24:24.333824Z,Political blog,Unrated,unverified,Medium,ENT-SAF-2BRIGADE,LOC-V2-015,פרסום פומבי מצביע על נוכחות אפשרית של החטיבה השנייה של צבא סרביה במרחב מרחב מעבר מרדארה; אין אימות עצמאי להיקף הכוח.,public_source,,,,,,,,
REC-V2-012603,2026-09-16T14:51:32.347195Z,Local rumor,Unrated,unverified,Low,ENT-KOSOVO-POLICE,LOC-V2-015,"הודעה פומבית מתייחסת למשטרת קוסובו ולשינוי היערכות in the area מרחב מעבר מרדארה, ללא פירוט מלא.",public_source,,,,,,,,
REC-V2-012604,2026-09-16T21:43:30.747977Z,Local news,Unrated,unverified,High,ENT-KOSOVO-MOI,LOC-V2-003,דיווח ממקור גלוי מתאר פעילות של משרד הפנים של קוסובו in the area מרחב מעבר ברניאק במסגרת 'התבססות בכיסי שליטה מוגבלים והתגברות דיסאינפורמציה'. נדרש אימות נוסף.,public_source,,,,,,,,
REC-V2-012605,2026-09-14T10:36:04.025747Z,Spokesperson statement,Unrated,unverified,Low,ENT-KFOR-KTRBN,LOC-V2-003,תושבים דיווחו על נוכחות גדוד העתודה הטקטית של KFOR במרחב מרחב מעבר ברניאק. חלק מהחשבונות משתמשים באותו ניסוח.,public_source,,,,,,,,
