event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_id,location_id,event_summary
REC-V2-010049,2026-09-16T02:58:25.949736Z,פייסבוק,לא סווגה,likely,בינונית,ENT-NATO-RESERVE,LOC-V2-015,"הודעה פומבית מתייחסת לכוח עתודה אזורי של נאטו ולשינוי היערכות באזור מרחב מעבר מרדארה, ללא פירוט מלא."
REC-V2-010050,2026-09-17T05:33:43.498643Z,חדשות מקומיות,לא סווגה,unverified,בינונית,ENT-NATO-RESERVE,LOC-V2-003,מספר פרסומים מצביעים על תנועה של כוח עתודה אזורי של נאטו ליד מרחב מעבר ברניאק; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010051,2026-09-16T16:10:50.405274Z,טלגרם,לא סווגה,confirmed,גבוהה,ENT-KSF,LOC-V2-008,מספר פרסומים מצביעים על תנועה של KSF ליד גישות צפוניות לזבצ׳אן; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010052,2026-09-14T16:27:06.413537Z,פייסבוק,לא סווגה,disputed,נמוכה,ENT-AMBULANCES,LOC-V2-011,מספר פרסומים מצביעים על תנועה של אמבולנסים ליד מחנה נובו סלו - אזור כללי; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010053,2026-09-15T04:36:12.573074Z,חדשות מקומיות,לא סווגה,unverified,גבוהה,ENT-EULEX,LOC-V2-007,מספר פרסומים מצביעים על תנועה של EULEX ליד קו חסימה מערבי לזובין פוטוק; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010054,2026-09-16T20:13:48.337871Z,ערוץ חדשות בינלאומי,לא סווגה,unverified,בינונית,ENT-KFOR,LOC-V2-010,מספר פרסומים מצביעים על תנועה של KFOR ליד מרחב גשר איבר; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010055,2026-09-15T18:37:46.696290Z,טיקטוק,לא סווגה,likely,נמוכה,ENT-LOCAL-JOURNALISTS,LOC-V2-002,תושבים דיווחו על נוכחות עיתונאים מקומיים במרחב ציר יאריניה–לפוסאביץ׳. חלק מהחשבונות משתמשים באותו ניסוח.
REC-V2-010056,2026-09-16T01:53:44.884344Z,שמועה מקומית,לא סווגה,unverified,גבוהה,ENT-LOCAL-JOURNALISTS,LOC-V2-008,תושבים דיווחו על נוכחות עיתונאים מקומיים במרחב גישות צפוניות לזבצ׳אן. חלק מהחשבונות משתמשים באותו ניסוח.
REC-V2-010057,2026-09-16T15:04:10.968204Z,X,לא סווגה,disputed,נמוכה,ENT-KFOR-AVIATION,LOC-V2-001,תושבים דיווחו על נוכחות כוח התעופה של KFOR במרחב מרחב מעבר יאריניה. חלק מהחשבונות משתמשים באותו ניסוח.
REC-V2-010058,2026-09-16T03:58:45.297850Z,X,לא סווגה,confirmed,נמוכה,ENT-AMBULANCES,LOC-V2-012,דיווח ממקור גלוי מתאר פעילות של אמבולנסים באזור מחנה בונדסטיל - אזור כללי במסגרת 'תגבור משטרת קוסובו ו-KSF בחסות KFOR'. נדרש אימות נוסף.
REC-V2-010059,2026-09-14T08:54:57.230837Z,בלוג פוליטי,לא סווגה,likely,גבוהה,ENT-KFOR-AVIATION,LOC-V2-015,מספר פרסומים מצביעים על תנועה של כוח התעופה של KFOR ליד מרחב מעבר מרדארה; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010060,2026-09-16T19:08:50.280886Z,חדשות מקומיות,לא סווגה,likely,בינונית,ENT-EULEX,LOC-V2-002,תושבים דיווחו על נוכחות EULEX במרחב ציר יאריניה–לפוסאביץ׳. חלק מהחשבונות משתמשים באותו ניסוח.
REC-V2-010061,2026-09-16T13:10:09.935564Z,הודעת דובר,לא סווגה,unverified,גבוהה,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-013,דיווח ממקור גלוי מתאר פעילות של יחידה מיוחדת של משטרת קוסובו באזור ציר תגבור פרישטינה–מיטרוביצה במסגרת 'ניסיונות תמרון סרביים בצירים חלופיים'. נדרש אימות נוסף.
REC-V2-010062,2026-09-16T13:57:19.131533Z,שמועה מקומית,לא סווגה,unverified,בינונית,ENT-NATO-RESERVE,LOC-V2-014,מספר פרסומים מצביעים על תנועה של כוח עתודה אזורי של נאטו ליד מרחב שדה התעופה פרישטינה; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010063,2026-09-17T09:26:55.034037Z,טיקטוק,לא סווגה,likely,בינונית,ENT-KOSOVO-GOV,LOC-V2-005,מספר פרסומים מצביעים על תנועה של ממשלת קוסובו ליד מרחב גזיבודה הצפוני; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010064,2026-09-15T16:50:01.952462Z,שמועה מקומית,לא סווגה,likely,גבוהה,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-004,דיווח ממקור גלוי מתאר פעילות של יחידה מיוחדת של משטרת קוסובו באזור ציר ברניאק–זובין פוטוק במסגרת 'פריסת קווי חסימה של KFOR בצפון'. נדרש אימות נוסף.
REC-V2-010065,2026-09-15T05:02:14.640622Z,פייסבוק,לא סווגה,false,נמוכה,ENT-KOSOVO-GOV,LOC-V2-011,דיווח ממקור גלוי מתאר פעילות של ממשלת קוסובו באזור מחנה נובו סלו - אזור כללי במסגרת 'תנועת כוח סרבי מוגבלת לעבר מרחב גזיבודה'. נדרש אימות נוסף.
REC-V2-010066,2026-09-15T13:05:55.930119Z,ערוץ חדשות בינלאומי,לא סווגה,likely,גבוהה,ENT-KFOR-MSU,LOC-V2-013,תושבים דיווחו על נוכחות היחידה הרב-לאומית המיוחדת של KFOR במרחב ציר תגבור פרישטינה–מיטרוביצה. חלק מהחשבונות משתמשים באותו ניסוח.
REC-V2-010067,2026-09-16T18:56:55.216666Z,בלוג פוליטי,לא סווגה,confirmed,גבוהה,ENT-NATO-RESERVE,LOC-V2-001,מספר פרסומים מצביעים על תנועה של כוח עתודה אזורי של נאטו ליד מרחב מעבר יאריניה; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010068,2026-09-16T22:00:23.604780Z,טיקטוק,לא סווגה,false,גבוהה,ENT-KFOR-MSU,LOC-V2-003,דיווח ממקור גלוי מתאר פעילות של היחידה הרב-לאומית המיוחדת של KFOR באזור מרחב מעבר ברניאק במסגרת 'התבססות בכיסי שליטה מוגבלים והתגברות דיסאינפורמציה'. נדרש אימות נוסף.
REC-V2-010069,2026-09-14T21:37:21.206245Z,טלגרם,לא סווגה,likely,גבוהה,ENT-KFOR-KTRBN,LOC-V2-011,"הודעה פומבית מתייחסת לגדוד העתודה הטקטית של KFOR ולשינוי היערכות באזור מחנה נובו סלו - אזור כללי, ללא פירוט מלא."
REC-V2-010070,2026-09-16T20:32:48.209818Z,פייסבוק,לא סווגה,unverified,גבוהה,ENT-KFOR-AVIATION,LOC-V2-013,דיווח ממקור גלוי מתאר פעילות של כוח התעופה של KFOR באזור ציר תגבור פרישטינה–מיטרוביצה במסגרת 'ניסיונות תמרון סרביים בצירים חלופיים'. נדרש אימות נוסף.
REC-V2-010071,2026-09-16T22:56:24.121015Z,הודעת דובר,לא סווגה,unverified,גבוהה,ENT-KFOR-AVIATION,LOC-V2-002,דיווח ממקור גלוי מתאר פעילות של כוח התעופה של KFOR באזור ציר יאריניה–לפוסאביץ׳ במסגרת 'עימותי כלי רכב והצגת נשק ללא לחימה מתמשכת'. נדרש אימות נוסף.
REC-V2-010072,2026-09-14T22:59:20.185016Z,שמועה מקומית,לא סווגה,false,נמוכה,ENT-AMBULANCES,LOC-V2-010,"הודעה פומבית מתייחסת לאמבולנסים ולשינוי היערכות באזור מרחב גשר איבר, ללא פירוט מלא."
REC-V2-010073,2026-09-15T02:05:41.479602Z,פייסבוק,לא סווגה,unverified,בינונית,ENT-NATO-RESERVE,LOC-V2-007,"הודעה פומבית מתייחסת לכוח עתודה אזורי של נאטו ולשינוי היערכות באזור קו חסימה מערבי לזובין פוטוק, ללא פירוט מלא."
REC-V2-010074,2026-09-16T18:34:41.485212Z,קבוצת וואטסאפ,לא סווגה,disputed,בינונית,ENT-KOSOVO-POLICE,LOC-V2-006,דיווח ממקור גלוי מתאר פעילות של משטרת קוסובו באזור קו חסימה צפוני ללפוסאביץ׳ במסגרת 'עימותי כלי רכב והצגת נשק ללא לחימה מתמשכת'. נדרש אימות נוסף.
REC-V2-010075,2026-09-15T04:45:39.513518Z,הודעת דובר,לא סווגה,unverified,בינונית,ENT-NATO-RESERVE,LOC-V2-002,תושבים דיווחו על נוכחות כוח עתודה אזורי של נאטו במרחב ציר יאריניה–לפוסאביץ׳. חלק מהחשבונות משתמשים באותו ניסוח.
REC-V2-010076,2026-09-15T11:41:48.981125Z,חדשות מקומיות,לא סווגה,unverified,גבוהה,ENT-KSF,LOC-V2-003,מספר פרסומים מצביעים על תנועה של KSF ליד מרחב מעבר ברניאק; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010077,2026-09-15T08:18:25.551757Z,פייסבוק,לא סווגה,likely,בינונית,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-006,מספר פרסומים מצביעים על תנועה של יחידה מיוחדת של משטרת קוסובו ליד קו חסימה צפוני ללפוסאביץ׳; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010078,2026-09-15T02:21:50.049692Z,קבוצת וואטסאפ,לא סווגה,disputed,נמוכה,ENT-SAF-3BRIGADE,LOC-V2-001,מקור גלוי טוען כי החטיבה השלישית של צבא סרביה קשור להתפתחות 'התבססות סרבית בשטחי מפתח רדודים בצפון' באזור מרחב מעבר יאריניה; הפרטים חלקיים.
REC-V2-010079,2026-09-16T00:47:32.830299Z,שמועה מקומית,לא סווגה,confirmed,בינונית,ENT-SAF-2BRIGADE,LOC-V2-010,פרסום פומבי מצביע על נוכחות אפשרית של החטיבה השנייה של צבא סרביה במרחב מרחב גשר איבר; אין אימות עצמאי להיקף הכוח.
REC-V2-010080,2026-09-16T15:18:25.973193Z,שמועה מקומית,לא סווגה,unverified,נמוכה,ENT-SAF-3BRIGADE,LOC-V2-001,"תיעוד ברשתות מציג כלי רכב שיוחסו להחטיבה השלישית של צבא סרביה סמוך למרחב מעבר יאריניה, אך מועד הצילום אינו ודאי."
REC-V2-010081,2026-09-15T20:37:09.840407Z,טלגרם,לא סווגה,confirmed,גבוהה,ENT-KOSOVO-POLICE,LOC-V2-009,"הודעה פומבית מתייחסת למשטרת קוסובו ולשינוי היערכות באזור גישות צפוניות לצפון מיטרוביצה, ללא פירוט מלא."
REC-V2-010082,2026-09-16T21:48:06.212699Z,X,לא סווגה,unverified,נמוכה,ENT-KFOR-AVIATION,LOC-V2-008,מספר פרסומים מצביעים על תנועה של כוח התעופה של KFOR ליד גישות צפוניות לזבצ׳אן; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010083,2026-09-16T15:54:45.576735Z,חדשות מקומיות,לא סווגה,likely,נמוכה,ENT-KOSOVO-SPECIAL-POLICE,LOC-V2-007,מספר פרסומים מצביעים על תנועה של יחידה מיוחדת של משטרת קוסובו ליד קו חסימה מערבי לזובין פוטוק; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010084,2026-09-16T13:37:58.502978Z,בלוג פוליטי,לא סווגה,disputed,נמוכה,ENT-KFOR,LOC-V2-006,מספר פרסומים מצביעים על תנועה של KFOR ליד קו חסימה צפוני ללפוסאביץ׳; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010085,2026-09-16T05:08:50.159810Z,בלוג פוליטי,לא סווגה,confirmed,גבוהה,ENT-KSF,LOC-V2-007,"הודעה פומבית מתייחסת לKSF ולשינוי היערכות באזור קו חסימה מערבי לזובין פוטוק, ללא פירוט מלא."
REC-V2-010086,2026-09-16T02:48:48.139615Z,טיקטוק,לא סווגה,false,גבוהה,ENT-KOSOVO-MOI,LOC-V2-004,"הודעה פומבית מתייחסת למשרד הפנים של קוסובו ולשינוי היערכות באזור ציר ברניאק–זובין פוטוק, ללא פירוט מלא."
REC-V2-010087,2026-09-16T01:10:34.096197Z,בלוג פוליטי,לא סווגה,disputed,גבוהה,ENT-KOSOVO-GOV,LOC-V2-007,"הודעה פומבית מתייחסת לממשלת קוסובו ולשינוי היערכות באזור קו חסימה מערבי לזובין פוטוק, ללא פירוט מלא."
REC-V2-010088,2026-09-17T11:28:11.571368Z,בלוג פוליטי,לא סווגה,unverified,בינונית,ENT-NATO-RESERVE,LOC-V2-006,מספר פרסומים מצביעים על תנועה של כוח עתודה אזורי של נאטו ליד קו חסימה צפוני ללפוסאביץ׳; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010089,2026-09-14T19:24:12.007113Z,טיקטוק,לא סווגה,confirmed,נמוכה,ENT-SERBIA-GOV,LOC-V2-015,מקור גלוי טוען כי ממשלת סרביה קשור להתפתחות 'נסיגת מוצבי משטרת קוסובו והקמת קווי עיכוב' באזור מרחב מעבר מרדארה; הפרטים חלקיים.
REC-V2-010090,2026-09-14T22:25:11.636717Z,טלגרם,לא סווגה,likely,נמוכה,ENT-KOSOVO-GOV,LOC-V2-002,מספר פרסומים מצביעים על תנועה של ממשלת קוסובו ליד ציר יאריניה–לפוסאביץ׳; קיימת אי-ודאות לגבי הכמות והיעד.
REC-V2-010091,2026-09-16T08:48:27.469571Z,קבוצת וואטסאפ,לא סווגה,likely,בינונית,ENT-KFOR-MSU,LOC-V2-006,תושבים דיווחו על נוכחות היחידה הרב-לאומית המיוחדת של KFOR במרחב קו חסימה צפוני ללפוסאביץ׳. חלק מהחשבונות משתמשים באותו ניסוח.
REC-V2-010092,2026-09-14T08:17:23.093464Z,טלגרם,לא סווגה,unverified,בינונית,ENT-EULEX,LOC-V2-015,דיווח ממקור גלוי מתאר פעילות של EULEX באזור מרחב מעבר מרדארה במסגרת 'אינדיקציות פומביות למעבר צבא סרביה לכוננות מבצעית'. נדרש אימות נוסף.
REC-V2-010093,2026-09-15T06:26:31.105267Z,טלגרם,לא סווגה,confirmed,נמוכה,ENT-LOCAL-JOURNALISTS,LOC-V2-010,"הודעה פומבית מתייחסת לעיתונאים מקומיים ולשינוי היערכות באזור מרחב גשר איבר, ללא פירוט מלא."
REC-V2-010094,2026-09-15T14:16:37.802562Z,פייסבוק,לא סווגה,disputed,בינונית,ENT-KFOR-KTRBN,LOC-V2-003,תושבים דיווחו על נוכחות גדוד העתודה הטקטית של KFOR במרחב מרחב מעבר ברניאק. חלק מהחשבונות משתמשים באותו ניסוח.
