event_id,timestamp_utc,source_type,source_reliability,source_reliability_label,certainty_level,entity_or_actor,location_id,event_summary
REC-087255,2026-09-19T01:22:00Z,הודעת דובר,לא סווגה,false,נמוכה,משטרת קוסובו,LOC-065,"ציר הכניסה לעיירה פתוח, אך תושבים מדווחים על בדיקות ממושכות. אין תיעוד חזותי שמאפשר לאמת את הפרטים."
REC-095777,2026-09-19T01:24:00Z,הודעת דובר,לא סווגה,unverified,נמוכה,אמבולנסים,LOC-143,מספר משפחות עזבו זמנית את האזור ליד מרכז בריאות 123 ועברו לקרובי משפחה.
REC-045332,2026-09-19T01:26:00Z,חדשות מקומיות,לא סווגה,disputed,נמוכה,קבוצה חמושה מקומית,LOC-149,נראה מחסום זמני ליד אזור תעשייה קטן 129. לא ברור אם הוצב על ידי קבוצה חמושה מקומית או על ידי גורמים מקומיים.
REC-046470,2026-09-19T01:26:00Z,חדשות מקומיות,לא סווגה,confirmed,גבוהה,KSF,LOC-102,חנות מקומית באזור כפר סמוך 82 נסגרה מוקדם בגלל חשש מהתחדשות המחאות.
REC-050204,2026-09-19T01:26:00Z,קבוצת וואטסאפ,לא סווגה,propaganda/disinformation,נמוכה,עיתונאים מקומיים,LOC-016,דיון פוליטי כללי שלא כולל מידע חדש מהשטח.
REC-055296,2026-09-19T01:28:00Z,שמועה מקומית,לא סווגה,false,נמוכה,תושבים מקומיים,LOC-031,תלונה על עבודות בכביש שפורשה בטעות כחסימה ביטחונית. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה.
REC-063294,2026-09-19T01:30:00Z,פייסבוק,לא סווגה,unverified,נמוכה,קבוצה חמושה מקומית,LOC-095,"תושב מדווח שאמבולנס עבר במהירות לכיוון צומת מקומי 75, אך לא ברור אם זה קשור לעימות."
REC-079230,2026-09-19T01:31:00Z,הודעת דובר,לא סווגה,disputed,נמוכה,מנהיגים מקומיים סרבים,LOC-145,חשבון לא מזוהה טוען שמנהיגים מקומיים סרבים נערכים למבצע רחב. הניסוח דומה לפוסטים קודמים מחשבונות בוט. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה.
REC-018606,2026-09-19T01:32:00Z,טיקטוק,לא סווגה,unverified,נמוכה,KSF,LOC-003,"פוסט ויראלי מייחס ירי לKSF, אך סרטונים אחרים מאותו אזור מצביעים על רעש אזרחי בלבד. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם. אין תיעוד חזותי שמאפשר לאמת את הפרטים. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה."
REC-007609,2026-09-19T01:36:00Z,פייסבוק,לא סווגה,likely,בינונית,ממשלת סרביה,LOC-108,דיווח לא מאומת על ממשלת סרביה באזור תחנת דלק 88. מספר תושבים טוענים שנראו רכבים נעים בציר סמוך.
REC-072322,2026-09-19T01:37:00Z,טלגרם,לא סווגה,false,נמוכה,תושבים מקומיים,LOC-133,"דיווח דרמטי טוען שכוחות גדולים חצו את הגבול הלילה. נכון לעכשיו אין לכך אימות, ומקורות אחרים מכחישים."
REC-081916,2026-09-19T01:38:00Z,X,לא סווגה,propaganda/disinformation,נמוכה,אמבולנסים,LOC-051,"הכביש באזור כיכר מרכזית 31 פתוח לסירוגין, עם עיכובים משמעותיים. אין תיעוד חזותי שמאפשר לאמת את הפרטים."
REC-003140,2026-09-19T01:39:00Z,טיקטוק,לא סווגה,likely,בינונית,KFOR,LOC-034,"דיווח על כלי טיס בלתי מזוהה מעל אזור אזור תעשייה קטן 14. אין אישור אם מדובר ברחפן, מסוק או רעש אזרחי."
REC-028212,2026-09-19T01:39:00Z,הודעת דובר,לא סווגה,unverified,נמוכה,KSF,LOC-029,המשפחה שלי החליטה לא לשלוח את הילדים לבית הספר מחר בגלל המצב.
REC-047809,2026-09-19T01:42:00Z,הודעת דובר,לא סווגה,disputed,נמוכה,אמבולנסים,LOC-093,"ערוץ סרבי מדגיש את מצוקת התושבים הסרבים באזור, בעוד ערוץ קוסוברי מדגיש את הצורך באכיפת חוק."
REC-056517,2026-09-19T01:44:00Z,X,לא סווגה,unverified,נמוכה,KSF,LOC-064,נמסר על תאונת דרכים קלה באזור נקודת בידוק כללית 44; חלק מהגולשים קשרו זאת בטעות לאירועים הביטחוניים.
REC-039408,2026-09-19T01:46:00Z,טלגרם,לא סווגה,unverified,נמוכה,צבא סרביה,LOC-040,אנשים מתאספים שוב ליד צומת מקומי 20. חלק אומרים שהכביש ייסגר בשעה הקרובה.
REC-090495,2026-09-19T01:46:00Z,ערוץ חדשות בינלאומי,לא סווגה,false,נמוכה,גורמים לא מזוהים,LOC-004,חנות מקומית באזור הכביש לצפון מיטרוביצה נסגרה מוקדם בגלל חשש מהתחדשות המחאות.
REC-019577,2026-09-19T01:48:00Z,טלגרם,לא סווגה,unverified,נמוכה,קבוצה חמושה מקומית,LOC-097,תושבים מדווחים על ירידה בתנועת אוטובוסים באזור.
REC-055158,2026-09-19T01:48:00Z,הודעת דובר,לא סווגה,likely,בינונית,תושבים מקומיים,LOC-027,דיווח באנגלית טוען למאות חמושים באזור תחנת דלק 7; דיווחים מקומיים מדברים על מספר קטן בהרבה או על אי־ודאות.
REC-086394,2026-09-19T01:51:00Z,שמועה מקומית,לא סווגה,likely,בינונית,יחידה מיוחדת של משטרת קוסובו,LOC-028,תושבים מדווחים על נוכחות מוגברת של יחידה מיוחדת של משטרת קוסובו ליד כפר סמוך 8. אין אישור רשמי לפרטים.
REC-063673,2026-09-19T01:53:00Z,חדשות מקומיות,לא סווגה,unverified,נמוכה,מפגינים סרבים מקומיים,LOC-140,בית החולים האזורי קיבל מספר פצועים קל מאירועי דחיפות והפרות סדר.
REC-043706,2026-09-19T01:55:00Z,בלוג פוליטי,לא סווגה,disputed,נמוכה,משטרת קוסובו,LOC-146,מישהו יודע אם בטוח לעבור דרך צומת מקומי 126? שמעתי שיש שם מחסום חדש.
REC-020892,2026-09-19T01:56:00Z,בלוג פוליטי,לא סווגה,likely,בינונית,משטרת קוסובו,LOC-053,"תמונה של שיירה מוצגת ככוח סרבי, אך משתמשים אחרים טוענים שמדובר ב־KFOR או במשטרה."
REC-082425,2026-09-19T01:56:00Z,קבוצת וואטסאפ,לא סווגה,disputed,נמוכה,ממשלת קוסובו,LOC-142,מקור מקומי טוען שהפצועים מאירוע הלילה אינם במצב קשה. מקור אחר טוען שהדיווח מוגזם או מתייחס לאירוע קודם.
REC-000833,2026-09-19T01:57:00Z,פייסבוק,לא סווגה,unverified,נמוכה,קבוצה חמושה מקומית,LOC-035,נראה מחסום זמני ליד כיכר מרכזית 15. לא ברור אם הוצב על ידי קבוצה חמושה מקומית או על ידי גורמים מקומיים. אין תיעוד חזותי שמאפשר לאמת את הפרטים.
REC-042167,2026-09-19T01:59:00Z,הודעת דובר,לא סווגה,false,נמוכה,מנהיגים מקומיים סרבים,LOC-070,כלי תקשורת מקומי מדווח על מתיחות גוברת בצפון קוסובו בעקבות האירועים באזור אזור מיוער 50.
REC-053769,2026-09-19T01:59:00Z,טיקטוק,לא סווגה,disputed,נמוכה,משטרת קוסובו,LOC-031,יש דיווחים על הפסקת חשמל קצרה באזור ציר גישה 11. לא ברור אם מדובר בתקלה רגילה.
REC-012683,2026-09-19T02:01:00Z,טלגרם,לא סווגה,likely,בינונית,מנהיגים מקומיים סרבים,LOC-020,נראה מחסום זמני ליד בית ספר סרבי מקומי. לא ברור אם הוצב על ידי מנהיגים מקומיים סרבים או על ידי גורמים מקומיים.
REC-006562,2026-09-19T02:02:00Z,בלוג פוליטי,לא סווגה,disputed,נמוכה,גורמים לא מזוהים,LOC-124,כלי תקשורת מקומי מדווח על מתיחות גוברת בצפון קוסובו בעקבות האירועים באזור מרכז בריאות 104.
REC-012286,2026-09-19T02:02:00Z,שמועה מקומית,לא סווגה,false,נמוכה,מפגינים סרבים מקומיים,LOC-070,מקור מפלגתי טוען שהאירוע הוא מתקפה מתוכננת מראש. אין ראיות עצמאיות שמאשרות את הטענה.
REC-056592,2026-09-19T02:03:00Z,ערוץ חדשות בינלאומי,לא סווגה,unverified,נמוכה,משרד הפנים של קוסובו,LOC-058,דיווח על תנועה חריגה של רכבים ביטחוניים באזור ציר גישה 38. מקור מקומי טוען שהכביש נחסם לזמן קצר.
REC-046508,2026-09-19T02:06:00Z,חדשות מקומיות,לא סווגה,unverified,נמוכה,יחידה מיוחדת של משטרת קוסובו,LOC-142,מקור מפלגתי טוען שהאירוע הוא מתקפה מתוכננת מראש. אין ראיות עצמאיות שמאשרות את הטענה. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה.
REC-065947,2026-09-19T02:06:00Z,שמועה מקומית,לא סווגה,disputed,נמוכה,ממשלת קוסובו,LOC-125,"תושב מדווח שאמבולנס עבר במהירות לכיוון נקודת בידוק כללית 105, אך לא ברור אם זה קשור לעימות. אין תיעוד חזותי שמאפשר לאמת את הפרטים."
REC-071430,2026-09-19T02:07:00Z,קבוצת וואטסאפ,לא סווגה,disputed,נמוכה,קבוצה חמושה מקומית,LOC-012,"נשמעו קולות שנשמעו כמו ירי באזור אזור מיוער סמוך לכפר. חלק מהדיווחים מייחסים זאת לקבוצה חמושה מקומית, אך המידע לא אומת."
REC-064752,2026-09-19T02:08:00Z,קבוצת וואטסאפ,לא סווגה,unverified,נמוכה,גורמים לא מזוהים,LOC-068,מישהו יודע אם בטוח לעבור דרך ציר גישה 48? שמעתי שיש שם מחסום חדש.
REC-011619,2026-09-19T02:12:00Z,טלגרם,לא סווגה,false,נמוכה,יחידה מיוחדת של משטרת קוסובו,LOC-070,נראה מחסום זמני ליד אזור מיוער 50. לא ברור אם הוצב על ידי יחידה מיוחדת של משטרת קוסובו או על ידי גורמים מקומיים.
REC-061973,2026-09-19T02:12:00Z,טיקטוק,לא סווגה,disputed,נמוכה,KFOR,LOC-099,שמועה בקבוצות מקומיות טוענת שיש רשימת מעצרים חדשה. אין מקור רשמי שמאשר זאת. הדיווח מופיע בכמה חשבונות עם ניסוח כמעט זהה.
REC-004151,2026-09-19T02:16:00Z,טלגרם,לא סווגה,false,נמוכה,ממשלת סרביה,LOC-001,נהג מונית מדווח על עומס חריג ועל חסימה חלקית בדרך לאזור גשר איבר.
REC-036722,2026-09-19T02:16:00Z,ערוץ חדשות בינלאומי,לא סווגה,unverified,נמוכה,מנהיגים מקומיים סרבים,LOC-080,כמה מקורות מקומיים טוענים שנשמע פיצוץ ליד מרכז בריאות 60. מקור אחר טוען שמדובר בזיקוקים או תקלה אזרחית.
REC-039954,2026-09-19T02:19:00Z,שמועה מקומית,לא סווגה,unverified,נמוכה,צבא סרביה,LOC-002,חשבון לא מזוהה טוען שצבא סרביה נערכים למבצע רחב. הניסוח דומה לפוסטים קודמים מחשבונות בוט.
REC-070071,2026-09-19T02:19:00Z,פייסבוק,לא סווגה,disputed,נמוכה,גורמים לא מזוהים,LOC-054,"תושב מדווח שאמבולנס עבר במהירות לכיוון ציר גישה 34, אך לא ברור אם זה קשור לעימות."
REC-009825,2026-09-19T02:22:00Z,טיקטוק,לא סווגה,unverified,נמוכה,ממשלת סרביה,LOC-092,הסרטון שמופץ עכשיו לא נראה מהיום. שימו לב לפני שמשתפים.
REC-085134,2026-09-19T02:25:00Z,הודעת דובר,לא סווגה,disputed,נמוכה,KFOR,LOC-060,מקור מפלגתי טוען שהאירוע הוא מתקפה מתוכננת מראש. אין ראיות עצמאיות שמאשרות את הטענה.
REC-031854,2026-09-19T02:26:00Z,חדשות מקומיות,לא סווגה,confirmed,גבוהה,צבא סרביה,LOC-081,מקורות בינלאומיים קוראים לכל הצדדים להימנע מהסלמה ולשתף פעולה עם KFOR.
REC-012610,2026-09-19T02:27:00Z,טיקטוק,לא סווגה,unverified,נמוכה,קבוצה חמושה מקומית,LOC-049,דיווח באנגלית טוען למאות חמושים באזור אזור מיוער 29; דיווחים מקומיים מדברים על מספר קטן בהרבה או על אי־ודאות.
REC-031778,2026-09-19T02:27:00Z,טיקטוק,לא סווגה,propaganda/disinformation,נמוכה,ממשלת קוסובו,LOC-093,מספר משפחות עזבו זמנית את האזור ליד צומת מקומי 73 ועברו לקרובי משפחה. אין תיעוד חזותי שמאפשר לאמת את הפרטים.
